Geneid	pOka_M1_2
118471	3
282969	0
1892	2323
196743	137
92170	519
503542	67
1571	15
93426	1
441581	0
147199	0
653486	0
113746	0
51272	968
60626	2296
23410	308
5719	1613
171389	0
80162	213
387733	0
10581	1419
8519	19
10410	3746
338707	507
11187	24
59307	5
338440	4
81490	736
6050	5917
3265	524
115399	26
256329	133
8045	643
57661	1069
3665	133
53841	8
6343	0
1815	5
10522	1737
283232	236
64787	1486
6888	2942
347862	1483
51286	4
79751	564
101927423	7
55367	393
6181	17009
57104	2008
283229	122
977	13279
5441	2784
7106	2252
66005	1688
161	1720
4588	4
4583	2
4586	0
727897	0
54472	907
9024	127
81532	248
1850	266
387264	1
440021	8
387266	0
387267	0
439915	0
440023	0
402778	919
1509	119631
90019	2
7136	0
4046	0
7140	0
6150	898
103344718	1
3481	0
723961	0
3630	0
7054	0
430	0
29125	0
10077	0
975	5187
10078	367
29850	0
3784	8
1028	1
5003	0
5002	292
7262	180
4676	2385
833	1679
114879	153
386746	0
116534	0
7748	322
116969	1
417	0
57053	16
4928	2231
27315	396
391	722
6786	608
6240	2265
143496	0
6737	302
119774	0
390036	0
119772	0
143501	0
143502	0
390037	0
55128	143
390038	0
143503	0
81285	18
256892	0
119695	0
119694	0
119692	0
401665	0
119687	0
81282	0
79324	0
401666	0
401667	0
56547	0
119682	0
119679	0
119678	0
390054	0
23538	0
283111	0
3043	0
3045	0
3047	0
3048	1
3046	7
79339	2
79345	0
282763	1
390058	0
390059	0
390061	0
390063	0
390064	0
390066	0
50613	0
143630	10
390067	0
340980	0
117854	85
445372	0
53840	0
85363	786
10346	1328
387748	0
390072	0
390075	0
79473	0
390077	0
390078	0
390079	0
390081	0
390083	0
390084	0
338751	0
120793	0
120796	0
196335	0
255725	0
120787	1
160298	2
84067	311
1262	2
887	0
112464	1
6609	1357
322	667
3263	6
10612	237
23647	1585
26515	574
144132	187
23378	294
3611	2337
6881	1507
1200	9448
8642	7
63875	1331
338755	0
144125	0
8590	0
144124	0
341276	0
283297	0
120776	0
120775	0
7762	88
7761	39
338323	0
27288	0
143425	0
283298	0
8495	24
51700	0
341277	0
120065	0
120066	0
390093	0
26496	0
338322	0
8665	3508
7275	1
79608	0
4004	77
65975	320
9866	284
6157	18785
6764	1486
56672	352
56673	2
56676	0
56674	712
56675	88
57758	4
23258	1685
440026	362
10527	5186
7702	290
7465	776
23075	847
81846	1161
133	421
272	191
100463486	2
50862	843
10894	0
10335	4
9646	1074
1982	16637
58486	850
374378	40
283106	72
55031	1154
27122	20984
9645	542
84953	7
55742	2041
7003	3016
644943	0
406	362
84280	688
5741	0
84188	1266
10418	43
22800	1998
1315	2670
5682	1991
5140	54
120227	150
796	0
797	0
387755	2
102724957	0
55553	11
10944	2466
144100	1107
6207	8238
5286	1461
4925	1326
374383	287
3767	15
6833	0
10083	0
340990	0
4654	0
3746	0
26297	225
7166	1
113174	283
117195	3
117196	0
100528017	0
6291	0
6289	13
6288	37
11234	381
2965	896
3939	39315
3948	2
160287	4
7251	1184
55293	328
144108	578
144110	33
283284	6
84867	0
259249	0
117194	0
54503	258
8048	0
79733	20
89797	2947
120237	0
10553	0
10196	378
9152	0
4745	0
203859	80
57084	0
2188	216
2620	5
258010	355
100500938	0
338645	14
63982	0
143662	0
159963	3
387758	136
8424	26
91057	373
55366	1215
55327	326
627	1209
81930	546
196074	494
3739	0
2488	0
120534	404
744	0
100506627	13
341019	5
120526	252
196294	77
26610	439
5080	2691
5954	6122
7490	1
10480	2781
493860	8
79056	81
79832	1061
91614	195
55346	311
1479	678
10114	768
25758	3
100131378	5
966	5549
26273	425
4005	0
4076	6548
55226	1016
25841	368
847	1784
2001	0
26298	1
51074	285
8050	432
960	5376
6506	3
25891	16
24147	822
54765	3096
143458	373
29099	941
79899	63
7189	405
5896	19
5897	2
119710	581
57689	0
8539	2522
55761	1451
51144	2595
221120	321
387763	1
390110	0
84680	354
2132	2397
60529	0
3732	545
90139	1
9537	7
56981	93
57586	0
8534	0
55343	449
1408	270
9479	466
143678	2
9409	302
120071	0
51317	712
90993	464
8525	509
4192	79
1132	3
55626	803
283254	58
9776	1886
392	1982
79797	259
2147	2
9793	3109
4038	50
79096	551
84364	964
29763	245
1643	791
53	597
10062	106
8567	635
4607	2
6688	1
91252	1833
5702	2218
5913	5
10658	1203
114971	828
55709	183
4722	820
399888	0
114900	1
23788	1800
79841	30
23360	1143
23279	788
5795	573
119765	0
119764	0
390113	0
256148	0
256144	0
403257	0
403253	0
283116	0
646754	0
2346	0
283092	0
283093	0
81318	0
119749	0
79097	0
81327	0
81328	0
81309	0
219428	0
219429	0
81300	0
219431	0
219432	0
390142	0
219436	0
219437	0
219438	0
26338	0
390144	0
84767	0
390148	0
10798	0
282770	0
338674	0
219447	0
120586	0
390151	0
390152	0
81168	0
219453	0
282775	0
219464	0
390154	0
390155	0
219469	0
219473	0
390157	0
219477	0
504189	0
504190	0
219417	0
219479	0
390162	0
219482	0
219484	0
219487	0
390167	0
390168	0
338675	0
219493	0
390174	0
504191	0
283189	0
390181	0
219527	0
187	0
85456	1873
6749	3304
5024	1
10394	0
5553	0
29015	11
349667	195
8501	75
26519	354
219537	2
9246	972
710	157
219539	18
10978	202
25921	1688
219541	352
51075	1912
280636	1248
643376	3
1500	3495
219956	0
219952	0
219954	0
219957	0
219958	0
219959	0
219960	0
81341	0
219965	0
441608	0
390190	0
390191	0
219968	0
9404	125
80829	1915
1270	16
10249	0
219970	0
92292	0
374393	508
63901	939
23220	24
219972	0
390195	0
219981	0
219982	0
219983	0
390197	0
219986	0
390199	0
5007	1498
219988	1498
390201	0
6809	1475
54948	480
2694	0
6947	1
219990	0
932	2
2206	0
64231	0
51338	0
245802	1
58475	0
84689	0
64232	0
931	0
54860	0
503497	0
83661	0
728588	0
219995	0
341116	0
79080	756
11251	0
22917	2
27339	2036
79073	2090
54972	5609
51296	1
923	0
921	2
55048	345
643834	0
643847	0
5222	1
220001	30
1642	6090
26007	744
220002	649
51524	348
51259	147
79869	1504
54949	606
220004	7
390205	0
9066	23
747	335
745	4439
746	578
2237	1347
3992	4584
9415	9623
3995	2455
5866	65
7439	17
2495	74145
3619	688
10648	0
4246	0
10647	0
4250	0
404552	0
80150	131
7356	1
79026	18956
1937	31995
64852	360
9219	1458
256364	843
6094	232
26229	1121
23193	11620
80789	537
79081	46
102288414	6
751071	74
790955	260
51035	1780
221091	55
26580	870
2785	13
221092	2789
283237	379
79842	33
5436	685
10629	234
374395	1052
79064	312
10482	1317
6811	687
54663	720
6520	2529
1128	0
9356	0
9376	0
283238	0
387601	0
387775	0
114571	0
117245	0
85329	0
5920	63
54979	2
11145	836
25923	1051
10313	3587
65998	341
144097	512
2011	605
283248	5
79829	572
1351	2842
55611	1439
28992	460
23769	13
10963	3384
83706	16
83707	399
84304	416
3338	582
7423	1242
2286	793
26472	3177
5331	874
572	827
56834	551
50801	1
25858	3
2101	490
51504	1926
25824	4798
283234	62
8986	719
55867	0
116085	0
9379	0
10235	2
5837	13
7536	2303
5871	262
4221	975
55561	88
10938	1744
23130	1230
5526	308
170589	0
283129	0
116071	6
402	1880
29907	263
29901	301
10004	2
113130	740
7542	551
100130348	1
738	1164
7108	1186
741	189
2197	4158
740	1256
84447	695
387778	0
823	2328
440044	1
23649	573
10435	319
5977	755
220359	13
283130	68
83786	330
57410	1549
4054	8171
10534	347
23625	1175
254102	883
10089	1
4296	1125
399909	1238
6494	173
5970	1567
10524	403
84153	550
91056	461
5017	0
254122	3
1072	13723
80198	477
30008	3010
1521	4
9158	1791
11007	1385
8061	865
83638	1072
10589	1114
254187	0
9092	775
84285	530
8815	2029
1474	4
117144	165
89792	41
10992	3976
55690	1348
64837	700
81876	3010
254263	10
10897	1057
256472	390
57124	0
9610	392
25855	566
11041	1256
3177	104
266743	0
65003	807
246330	173
10072	626
582	1083
254359	269
89	2
8722	2848
55231	9
9973	248
10432	785
100526737	1
5936	807
83759	252
6712	19
79703	163
9986	250
5091	77
78999	745
254439	1
91683	1
29984	432
22992	1104
156	621
338692	334
54961	709
57804	960
23529	413
5883	120
5499	1864
374403	8
57571	293
6199	455
5790	7
57175	1226
390212	0
57010	1
80194	502
9049	600
9600	1136
10263	629
51475	0
2950	10654
4723	1785
254552	46
347853	0
91703	0
222	0
81622	550
221	3167
4728	1626
10312	338
1119	546
51111	368
53838	575
4041	746
55291	1705
51083	0
9633	98
1374	821
219927	388
3508	236
116512	0
116535	10
219931	199
26579	4
102724265	0
595	9885
220064	213
9965	0
2249	0
2248	0
55107	0
8772	626
8500	1201
2017	5215
22941	85
1717	2840
55191	1073
440050	0
57830	1
3846	1
387273	0
440051	0
55199	157
100131539	3
245911	0
100129216	1
55298	492
10068	69
4926	5253
220074	133
55004	1886
25906	209
2352	340
2348	7
2350	0
3636	3210
401	0
81570	199
5138	3
116985	1308
10809	341
89849	182
9873	345
5029	77
5031	10
9828	153
84957	279
23201	1190
58473	1352
5870	1998
51642	393
51287	892
80227	323
374407	5
7351	1252
7352	18
26005	817
51400	2916
283208	26
283209	104
10008	0
387787	12
100287896	78
10714	426
25884	0
6206	93
254225	476
143570	106
9789	1171
10825	91
341152	0
11309	0
100507050	0
408	597
6188	17581
283212	0
81544	383
871	2955
4135	9
80168	0
84649	34
7405	287
7481	0
5612	635
100506127	134
56946	487
2615	0
25987	2253
55331	372
192134	0
726	1581
4975	0
4647	3284
220032	6
5058	1242
282679	153
1207	1699
51773	582
28971	125
92105	448
65987	2
100532726	0
7069	0
4718	479
79053	897
283219	270
57558	231
9846	667
79731	257
26011	640
6234	588
220382	13
5547	2257
220042	173
27314	653
51585	830
338699	170
60492	1027
1740	7
55863	546
84233	282
58487	987
220388	3
54843	493
220047	0
8301	3820
8726	195
51501	465
60494	5
10873	2131
11098	25877
8322	991
65084	380
23682	201
1075	1215
2915	0
7299	95
50507	124
219595	0
390231	0
57093	0
642446	0
729384	0
399939	0
120146	0
642612	0
642623	0
10003	8
26973	687
120114	841
4544	1
120103	316
159989	0
56935	74
85459	575
79101	605
28970	494
9440	499
387804	3
341208	1
24145	344
390243	1
10888	3
4361	326
54851	208
643037	0
2526	70
143689	1
154810	1720
51503	881
55693	26
390245	0
10929	512
23052	599
143686	4
143684	264
9702	787
8898	817
84441	370
79780	531
8690	353
53942	2
143872	82
83935	34
5241	0
7225	0
253935	1
57562	108
85016	46
10413	1202
330	70
329	726
114908	4753
4316	1
9313	0
64066	0
4317	0
4319	0
4312	4
4314	4
4321	0
4322	0
84259	492
79659	939
80310	119
414301	0
100506742	0
837	26
838	0
834	88
114769	1
440068	0
59082	0
2893	3
84437	536
143879	129
60496	712
2977	433
143884	193
91801	146
55531	0
6588	0
54733	777
54734	0
8065	593
38	1479
4863	408
472	811
160140	4
143888	977
23086	62
1662	419
399947	0
85463	312
5962	2174
2230	271
57569	69
341032	0
399948	0
120376	13
5450	0
54766	0
399949	0
143903	1281
23235	1057
5519	602
79796	539
91893	23
64776	363
1410	18299
3316	125
91894	3
85458	711
1737	1151
120379	41
55216	696
26521	488
6392	1541
3606	2093
56158	0
83875	88
5805	162
349633	1
4684	0
54970	225
255239	2
1813	0
80975	13
9183	514
644672	0
57646	509
9177	0
3359	0
7704	0
4837	6
54494	131
10179	669
25996	1147
120400	0
54827	0
120406	0
23705	676
84811	304
8882	574
116519	0
337	0
345	0
335	1
23387	368
5049	1094
51092	564
6876	236
9159	675
257160	387
23621	1857
22897	606
57453	0
486	0
100533181	0
53826	0
84000	0
3587	0
56649	0
6330	1
6327	0
120425	0
196264	0
10205	0
916	15
915	0
917	1
9354	1068
10632	1835
4297	1994
143941	23
84866	548
56912	398
372	2803
23187	2703
11181	6
1656	1176
643	1
283149	2590
7379	1
283150	0
338657	524
51399	942
2542	781
10525	3333
55823	1080
3145	428
3014	2212
1798	802
9854	324
25988	386
64137	8
79671	421
79849	0
283152	28
867	595
4162	1122
79102	1540
83552	0
114902	0
9099	132
7070	20
5818	85
23650	16
220323	969
25833	0
219902	458
23365	3844
2900	0
219899	312
7007	7
6309	1089
6653	975
414899	0
84959	431
56253	0
79864	184
390259	0
3312	31438
79827	143
57476	128
55800	1
7753	188
390260	0
390261	0
338661	0
338662	0
219875	0
219874	0
219873	0
390264	0
219870	0
219869	0
390265	0
4013	78
26492	0
26494	0
219865	0
283159	0
283160	0
26595	0
390271	0
283162	0
26493	0
219858	0
390275	0
116337	0
84897	692
54414	1073
53340	127
4900	112
23584	3
90952	13
79684	218
64221	148
54538	179
220296	1
641654	0
80071	112
219855	44
219854	223
63876	0
9638	1
403312	0
9538	2236
3703	3995
1111	457
56	0
160065	1
399967	0
100169851	0
399968	0
219844	264
83480	173
29118	1
50937	351
84881	460
79607	283
6734	2815
55572	465
114609	103
28960	1180
6484	2272
84623	11
2113	1177
2313	0
3758	1
3762	0
219833	129
63970	3
9743	377
8538	0
120224	1
4798	581
56980	186
334	25925
6768	7
29068	646
11095	2
170689	122
283171	1
399979	1665
50863	8
4978	0
219938	0
22997	108
83700	1016
23310	1136
112936	1069
29087	484
27034	386
112937	0
89944	554
27087	202
440073	2
6539	6
6540	8
5927	908
84318	215
283358	0
4815	10
65125	3379
5893	209
23085	1185
144699	163
81029	5
79602	1372
93589	1
654429	0
196513	356
775	0
2288	1991
55846	210
83714	37
2305	1542
83695	693
7289	762
7004	248
10867	1617
6232	242
56341	0
84766	0
57097	90
894	0
57103	478
8074	0
2251	0
57102	451
10635	318
8798	308
10566	4
4704	850
26290	0
3742	0
3736	0
3741	0
4908	0
57101	0
7450	5
928	1904
55200	22
7132	2133
6337	188
4055	1752
939	135
55080	185
6843	147
51258	1426
9918	2907
2597	159227
25900	401
4839	724
1108	5997
57121	1
84519	18
51147	496
171017	785
196500	412
50813	1381
8079	4441
5763	4024
3902	3
920	17
27239	56
10536	2411
2784	66
83461	584
8078	1940
7167	24535
84727	114
10233	137
2026	5183
1822	2011
113246	1138
5777	171
11331	4503
10436	421
10162	504
716	935
715	2272
51279	826
83758	22
9746	1116
5830	478
341392	0
283316	6
9332	0
339	0
9573	0
359787	0
170482	0
360030	0
79923	0
144195	0
6515	114
55810	430
719	11
25977	491
50856	7
440077	0
55138	13
93978	0
338339	0
26253	0
57379	0
8076	0
57494	71
144568	0
4074	2238
10219	3
2	0
5858	0
3820	1
29121	40
160365	0
969	0
51348	0
9976	0
100431172	0
387836	0
160364	0
51266	0
387837	0
283420	0
51267	0
64581	0
4973	0
120939	0
23710	537
3824	0
22914	0
100528032	0
8302	0
3823	0
3822	0
3821	0
55110	150
55359	0
8531	1524
50837	0
50836	0
50835	0
50839	0
11272	24
5554	7
50838	0
5555	2
106707243	6
50840	3
259296	0
259295	19
259294	4
259290	4
259292	1
259289	1
259291	0
259293	1
100129361	395
353164	0
5544	1
5545	0
5542	0
653247	0
2120	75
79370	0
4040	705
54682	380
118426	71
80824	712
1389	1339
2842	15
1027	1010
81575	138
51202	1509
9052	2048
55507	0
50865	750
57613	229
83445	3
2012	1741
2904	0
55729	842
79887	1
2984	0
121504	5
55766	129
51729	1269
144608	17
440087	4
420	0
4256	0
121506	0
397	0
5149	0
85004	0
5800	1
2059	1283
11171	2001
51071	437
729025	0
4257	4001
55885	6
79785	1
5288	0
89869	0
93661	0
54477	597
121536	555
5139	29
53919	0
28234	5
338821	0
10599	0
6579	17
3375	0
79912	419
5965	481
51026	343
80763	10
2998	1
3945	9066
3764	0
10060	11
55907	425
6489	1
9847	662
55500	1118
6660	23
586	1652
196415	0
4033	0
55259	9
144363	206
3845	652
160492	0
11228	3059
79365	1033
8082	215
3709	405
55726	575
26127	424
51768	2106
9412	564
728858	0
23012	528
56938	449
341346	3
8496	304
387849	1
60488	1068
100287284	1
57542	473
5744	92
55297	477
55711	165
51290	1039
341350	1
83857	1623
10526	1157
65981	607
441631	1
1663	520
58516	736
160518	335
254013	10
196394	159
440093	6
55196	224
636	153
121512	179
10059	1113
51067	393
5318	550
341359	0
84920	65
144245	178
144402	228
55605	512
225	2
283461	0
114134	182
120892	145
283463	19
1272	280
29951	0
283464	471
10138	229
85437	1067
51535	1108
144165	158
80070	1
83448	133
51135	194
5756	2108
84216	178
4753	26
440097	0
196527	2807
196528	635
9169	1704
81539	2195
54407	22
55089	0
347902	260
91523	60
79657	520
8909	2
10411	48
55652	745
51564	1792
7421	48
79022	2468
1280	0
29843	343
5213	1743
140461	350
387856	0
121275	0
341567	0
121274	56
23519	0
121273	0
341568	0
3906	0
54934	367
904	578
112	1158
784	707
9416	1570
27289	9
85478	21
51303	252
377	3145
7480	10
7471	0
23109	20
5571	1537
8085	1247
121268	32
50846	6
55716	230
10376	22637
7846	5611
84790	7197
5630	2
10024	394
338761	51
79962	423
65244	849
23416	48
10445	759
84070	15
25766	142
91010	339
7009	16136
57701	626
144233	151
23017	1
359	2
362	1
363	1
29127	1363
41	833
6602	1410
2819	15
84987	412
91012	749
51474	720
121006	1
113251	933
57609	957
466	417
283471	1
25840	133
613227	1
4891	921
25875	881
81566	394
7024	380
5463	37
9802	3309
57228	77
51411	0
1990	0
11226	37
9498	283
6334	373
401720	0
341405	0
94	1
91	325
160622	1
3164	160
60673	478
144501	11809
283403	58
3855	573
3892	89
3887	7
3889	2
3891	0
3890	0
3888	0
9119	0
3854	0
286887	0
3853	0
3852	0
112802	0
121391	0
140807	0
319101	0
3849	0
3848	0
374454	0
51350	0
3850	0
3851	0
338785	0
196374	0
3856	13158
3875	6707
1975	12544
23371	232
84926	609
3489	998
8435	4
51380	114
283337	589
3695	6
5916	548
84975	572
9700	468
5204	3171
60314	773
8086	849
121340	0
6667	1365
269	0
54458	1125
5094	7419
7786	501
6895	331
8620	18
11016	463
517	5278
57658	1409
3229	0
3228	0
3227	0
3226	0
3225	0
3224	0
3223	0
3221	0
3222	0
23583	326
23468	1908
3178	14136
4778	4
22818	2920
53831	1
25946	412
3678	5258
121355	0
3071	0
5153	0
5502	0
90070	0
117159	0
118430	0
9840	0
58158	0
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
1911	48
390326	0
341416	0
390327	0
403284	0
341418	0
121129	0
121130	0
196410	185
3679	1652
2647	460
5959	183
967	13858
10220	436
84324	859
29095	510
85406	682
4327	146
84305	546
1606	713
6490	95
1017	831
5869	2762
6821	251
64375	147
6231	7396
2065	20
5036	4886
6171	8916
84872	153
23344	3154
140465	1315
4637	13246
6601	2266
10193	634
79035	717
283375	0
283373	1649
93058	289
1431	3634
10330	1841
9924	514
51561	8
6773	851
319	0
8914	716
4284	2
283377	247
27165	115
5939	429
11176	2378
506	12182
10728	4610
4666	10070
5557	216
8630	13
121214	0
8608	2
11318	0
9880	144
6866	2
4640	4
23306	611
4665	348
6778	2450
4035	19167
11247	26
6472	2804
56901	1
246329	10
22864	763
3626	6
83729	1
2735	32
64333	2
4141	1244
1649	379
114785	736
10540	2571
3798	11
79837	541
196403	643
115557	414
65012	59
2583	72
10956	5566
116986	245
6302	386
1019	2846
92979	446
1594	23
4234	182
25895	186
10102	565
10677	43
10106	2235
91419	254
121227	245
9194	196
338811	3
9958	593
23041	745
57460	298
552	0
283417	69
10329	298
57522	297
144577	73
115749	0
11260	2138
29110	664
283349	727
2799	8939
23329	46
11197	0
23592	380
253827	633
8091	349
100129940	4
84298	615
51643	656
11213	0
92797	21
23426	127
55832	2192
8445	800
3458	0
55801	0
50616	0
56890	195
5908	1790
57122	649
55508	199
4193	1503
1368	12
11052	1486
4069	1
8089	492
10818	585
10576	3526
376132	0
144453	72
117177	499
196446	7
4848	1066
27345	67
5787	1191
5801	80
7103	5
8549	7
196441	977
83591	82
55266	393
23011	742
64786	683
121278	0
29953	11
552889	1223
3747	0
84698	92
256710	9
144321	5
11010	251
11103	397
22822	1946
4673	16799
79738	516
114882	1033
23390	394
1466	280
144455	656
89795	35
6857	360
5074	411
4659	1135
283310	0
374462	2
4618	0
4617	0
8825	22
79611	186
8499	20
29080	402
84190	69
160335	186
55117	1166
144448	12
84125	55
8092	2
9182	41
4922	0
25834	1
160419	1
91298	340
80184	477
160418	470
4254	128
1848	499
282809	253
100528030	1
8693	5
490	842
196477	0
1833	16
11081	0
4060	1
1634	1
694	1936
574016	0
574028	0
338809	0
440107	0
8411	1211
11163	1874
7334	1436
28977	732
8835	55
8738	151
10154	59
51134	93
57458	195
55967	718
7181	614
55785	134
55591	1053
10988	1799
84101	82
59277	593
6636	636
120935	2
144193	4
3034	9
4048	2584
2004	1361
5128	344
144535	23
121441	546
7112	2028
5250	8290
121457	1178
317	422
56899	11
196472	1
23074	450
64431	286
120863	23
55681	788
246213	5
9971	1
283431	415
121601	9
160728	0
27340	657
400	1323
121599	0
4604	1
56994	698
50511	12
79158	1516
55332	2424
51019	749
79023	410
55010	231
5367	1
3479	12
5053	0
429	2
374470	0
55576	30
51559	745
7184	20749
728568	139
6996	430
83468	7
29915	266
4801	516
7296	15231
493861	13
50515	611
84102	333
121053	153
160428	20
23325	1048
55198	1004
387882	1615
9891	298
10970	3856
255394	143
55703	230
5992	1
55188	320
90488	1529
80298	125
1407	671
121551	389
11137	953
11108	796
121549	0
9671	0
1240	14
11153	140
9733	898
23479	1508
338773	5
6404	22
23603	5927
54434	1905
1610	0
55530	0
84749	397
121642	280
7374	758
32	204
121643	1
283446	1
83892	1091
89910	812
326625	659
4598	508
84915	9
59341	1
51228	807
84260	323
9815	1155
88455	1791
400073	90
28981	502
488	3851
51434	839
10094	3161
51184	301
29902	461
51699	1086
144715	6
160760	354
79600	1481
84329	3
5501	3099
160762	0
4633	0
23316	0
144717	181
10019	387
6311	938
8315	439
80724	849
217	1291
8550	568
89894	67
10961	2632
80018	669
10906	390
283450	891
6128	16008
5781	3243
22895	0
4938	58
4940	594
4939	5
1840	0
8437	0
387885	2
79039	1432
84934	705
115811	100
53373	2825
80024	246
196463	1376
10993	0
113675	169
64211	0
9904	631
6910	0
6926	8
23389	700
643246	21
79794	1197
